subject_name,course_name,abs_course_url
Computer Science,Blockchain Architecture Design and Use Cases,https://www.classcentral.com/course/swayam-blockchain-architecture-design-and-use-cases-13926
Computer Science,C Programming and Assembly Language,https://www.classcentral.com/course/swayam-c-programming-and-assembly-language-13934
Computer Science,"Data Analysis and Representation, Selection and Iteration",https://www.classcentral.com/course/coursera-data-analysis-and-representation-selection-and-iteration-15139
Computer Science,"Abstraction, Problem Decomposition, and Functions",https://www.classcentral.com/course/coursera-abstraction-problem-decomposition-and-functions-15140
Computer Science,"Algorithms, Data Collection, and Starting to Code",https://www.classcentral.com/course/coursera-algorithms-data-collection-and-starting-to-code-15137
Computer Science,操作系统与虚拟化安全,https://www.classcentral.com/course/coursera--2348
Computer Science,Running Product Design Sprints,https://www.classcentral.com/course/coursera-running-product-design-sprints-5592
Computer Science,Advanced Data Structures in Java,https://www.classcentral.com/course/coursera-advanced-data-structures-in-java-4346
Computer Science,Nearest Neighbor Collaborative Filtering,https://www.classcentral.com/course/coursera-nearest-neighbor-collaborative-filtering-6927
Computer Science,"Planning, Auditing and Maintaining Enterprise Systems",https://www.classcentral.com/course/coursera-planning-auditing-and-maintaining-enterprise-systems-9321
Computer Science,Getting Started With Application Development,https://www.classcentral.com/course/coursera-getting-started-with-application-development-9803
Computer Science,Security Operations and Administration,https://www.classcentral.com/course/coursera-security-operations-and-administration-10335
Computer Science,Mathematics for Machine Learning: Linear Algebra,https://www.classcentral.com/course/coursera-mathematics-for-machine-learning-linear-algebra-10453
Computer Science,Industrial IoT on Google Cloud Platform,https://www.classcentral.com/course/coursera-industrial-iot-on-google-cloud-platform-12701
Computer Science,Reliable Cloud Infrastructure: Design and Process en Español,https://www.classcentral.com/course/coursera-reliable-cloud-infrastructure-design-and-process-en-espanol-12490
Computer Science,Architecting with Google Kubernetes Engine: Foundations 日本語版,https://www.classcentral.com/course/coursera-architecting-with-google-kubernetes-engine-foundations--13453
Computer Science,Elastic Cloud Infrastructure: Scaling and Automation em Português Brasileiro,https://www.classcentral.com/course/coursera-elastic-cloud-infrastructure-scaling-and-automation-em-portugues-brasileiro-13596
Computer Science,Essential Cloud Infrastructure: Foundation em Português Brasileiro,https://www.classcentral.com/course/coursera-essential-cloud-infrastructure-foundation-em-portugues-brasileiro-13617
Computer Science,How Computers Work,https://www.classcentral.com/course/coursera-how-computers-work-12188
Computer Science,Palo Alto Networks Cybersecurity Gateway I,https://www.classcentral.com/course/coursera-palo-alto-networks-cybersecurity-gateway-i-12011
Computer Science,Data Structures and Performance,https://www.classcentral.com/course/coursera-data-structures-and-performance-4203
Computer Science,计算机系统基础（一） ：程序的表示、转换与链接,https://www.classcentral.com/course/coursera-----3654
Computer Science,Essential Cloud Infrastructure: Foundation,https://www.classcentral.com/course/coursera-essential-cloud-infrastructure-foundation-8760
Computer Science,Elastic Cloud Infrastructure: Scaling and Automation,https://www.classcentral.com/course/coursera-elastic-cloud-infrastructure-scaling-and-automation-8761
Computer Science,Essential Cloud Infrastructure: Core Services,https://www.classcentral.com/course/coursera-essential-cloud-infrastructure-core-services-8763
Computer Science,On Premises Capacity Upgrade and Monitoring with Google Cloud's Apigee API Platform,https://www.classcentral.com/course/coursera-on-premises-capacity-upgrade-and-monitoring-with-google-cloud-s-apigee-api-platform-10755
Computer Science,Introduction to Computer Programming ,https://www.classcentral.com/course/coursera-introduction-to-computer-programming-12185
Computer Science,Modeling and Debugging Embedded Systems,https://www.classcentral.com/course/coursera-modeling-and-debugging-embedded-systems-12621
Computer Science,Elastic Cloud Infrastructure: Containers and Services auf Deutsch,https://www.classcentral.com/course/coursera-elastic-cloud-infrastructure-containers-and-services-auf-deutsch-12488
Computer Science,Computer Vision Basics,https://www.classcentral.com/course/coursera-computer-vision-basics-13564
Computer Science,Essential Cloud Infrastructure: Foundation dalam bahasa Indonesia,https://www.classcentral.com/course/coursera-essential-cloud-infrastructure-foundation-dalam-bahasa-indonesia-14883
Computer Science,Essential Cloud Infrastructure: Core Services dalam bahasa Indonesia,https://www.classcentral.com/course/coursera-essential-cloud-infrastructure-core-services-dalam-bahasa-indonesia-14884
Computer Science,Securing and Integrating Components of your Application,https://www.classcentral.com/course/coursera-securing-and-integrating-components-of-your-application-9802
Computer Science,Microservices - Fundamentals ,https://www.classcentral.com/course/coursera-microservices-fundamentals-10370
Computer Science,Internet of Things V2: Setting up and Using Cloud Services,https://www.classcentral.com/course/coursera-internet-of-things-v2-setting-up-and-using-cloud-services-10378
Computer Science,Advanced Machine Learning and Signal Processing,https://www.classcentral.com/course/coursera-advanced-machine-learning-and-signal-processing-11597
Computer Science,Reinforcement Learning in Finance,https://www.classcentral.com/course/coursera-reinforcement-learning-in-finance-11239
Computer Science,Getting Started with AI using IBM Watson,https://www.classcentral.com/course/coursera-getting-started-with-ai-using-ibm-watson-13850
Computer Science,Identifying Security Vulnerabilities,https://www.classcentral.com/course/coursera-identifying-security-vulnerabilities-14376
Computer Science,Introduction to Cybersecurity Tools & Cyber Attacks,https://www.classcentral.com/course/coursera-introduction-to-cybersecurity-tools-cyber-attacks-13869
Computer Science,Electrones en Acción: Electrónica y Arduinos para tus propios Inventos,https://www.classcentral.com/course/coursera-electrones-en-accion-electronica-y-arduinos-para-tus-propios-inventos-4726
Computer Science,"Programming Languages, Part C",https://www.classcentral.com/course/coursera-programming-languages-part-c-7187
Computer Science,Quantitative Formal Modeling and Worst-Case Performance Analysis,https://www.classcentral.com/course/coursera-quantitative-formal-modeling-and-worst-case-performance-analysis-4864
Computer Science,Cybersecurity and the X-Factor,https://www.classcentral.com/course/coursera-cybersecurity-and-the-x-factor-6585
Computer Science,Architecting Smart IoT Devices,https://www.classcentral.com/course/coursera-architecting-smart-iot-devices-6839
Computer Science,Matrix Factorization and Advanced Techniques,https://www.classcentral.com/course/coursera-matrix-factorization-and-advanced-techniques-6933
Computer Science,Cybersecurity Policy for Water and Electricity Infrastructures,https://www.classcentral.com/course/coursera-cybersecurity-policy-for-water-and-electricity-infrastructures-8818
Computer Science,Homeland Security and Cybersecurity Future,https://www.classcentral.com/course/coursera-homeland-security-and-cybersecurity-future-8821
Computer Science,G Suite Administrator Fundamentals,https://www.classcentral.com/course/coursera-g-suite-administrator-fundamentals-8837
Computer Science,Deep Learning for Business,https://www.classcentral.com/course/coursera-deep-learning-for-business-9431
Computer Science,Linux Server Management and Security,https://www.classcentral.com/course/coursera-linux-server-management-and-security-9319
Computer Science,Windows Server Management and Security,https://www.classcentral.com/course/coursera-windows-server-management-and-security-9320
Computer Science,Addressing Large Hadron Collider Challenges by Machine Learning,https://www.classcentral.com/course/coursera-addressing-large-hadron-collider-challenges-by-machine-learning-9609
Computer Science,Cyber-Physical Systems: Modeling and Simulation,https://www.classcentral.com/course/coursera-cyber-physical-systems-modeling-and-simulation-9791
Computer Science,Systems and Application Security,https://www.classcentral.com/course/coursera-systems-and-application-security-10338
Computer Science,Data Analytics Foundations for Accountancy II,https://www.classcentral.com/course/coursera-data-analytics-foundations-for-accountancy-ii-10515
Computer Science,On Premises Installation and Fundamentals with Google Cloud's Apigee API Platform,https://www.classcentral.com/course/coursera-on-premises-installation-and-fundamentals-with-google-cloud-s-apigee-api-platform-10746
Computer Science,"On Premises Management, Security, and Upgrade with Google Cloud's Apigee API Platform",https://www.classcentral.com/course/coursera-on-premises-management-security-and-upgrade-with-google-cloud-s-apigee-api-platform-10747
Computer Science,IBM Cloud Private: Deploying Microservices with Kubernetes,https://www.classcentral.com/course/coursera-ibm-cloud-private-deploying-microservices-with-kubernetes-10751
Computer Science,Overview of Advanced Methods of Reinforcement Learning in Finance,https://www.classcentral.com/course/coursera-overview-of-advanced-methods-of-reinforcement-learning-in-finance-11240
